id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
689623,City beach apartment,2272095,Katinka,,Centrum-Oost,52.3737,4.92581,Entire home/apt,120,14,88,2022-08-15,0.75,1,26,4,0363 4EFA 63D8 DADD 844A
969862,Living in a houseboat on the water,5297940,Helga,,Zuid,52.34176,4.84782,Private room,95,2,196,2022-12-04,1.73,1,243,30,0363 77F9 4DBC 2E88 41C2
690757,SPACIOUS LOFT in 17C CANAL MANSION,3529778,Gijs,,Centrum-West,52.374,4.89902,Private room,125,2,498,2022-11-25,4.03,2,306,53,0363 92E1 9539 83BB 3AA7
693675,2 rooms in beautiful appartment near Vondelpark,3548522,Susanne,,De Baarsjes - Oud-West,52.35925,4.8514,Entire home/apt,95,1,11,2018-09-02,0.10,3,126,0,0363 8350 2AA2 28A1 C258
515088,Familyfriendly Suite incl breakfast,2536879,Hansje,,Noord-Oost,52.39675,4.99603,Private room,120,2,2,2019-03-10,0.04,1,266,0,0363 0A94 AAA2 B228 0695
515749,Warm and cosy houseboat,2540480,Derk,,Centrum-Oost,52.35902,4.89606,Private room,165,3,213,2022-11-26,1.68,1,168,32,0363CB2056581DF32788
515921,Apartment near centre with amazing view over city,2541099,Anne-Marie,,Zuid,52.35022,4.8525,Entire home/apt,159,3,87,2022-10-23,0.68,1,58,10,0363 676E D52D A47D 768A
517996,Bright Canal house with amazing view! @the Jordaan,2550339,Aemilia,,Centrum-West,52.37827,4.88568,Entire home/apt,320,3,24,2022-10-12,0.19,1,101,1,0363 7EFC D96F 5878 3F49
522471,Beautiful 2-storey appartment+roof terrace (135 m),2569931,Harriet,,Bos en Lommer,52.3774,4.851,Entire home/apt,190,8,25,2022-08-18,0.22,1,4,2,0363 1139 9247 9E72 640C
698672,Cosy and stylish flat in popular Oud-West,2302855,Miriam,,De Baarsjes - Oud-West,52.36706,4.86465,Entire home/apt,149,3,57,2022-08-19,0.46,1,0,4,03637BFAE25DBC11BCF7
702120,Comfortable apartment near city centre,3505991,Mart,,Westerpark,52.38384,4.87303,Entire home/apt,180,3,27,2022-11-21,0.22,1,27,2,0363 B031 C709 C426 F55D
702894,"Cozy and light in Bos en Lommer, 96 m²",3607736,Elmar,,Bos en Lommer,52.37449,4.84762,Entire home/apt,240,5,85,2020-01-05,0.69,2,0,0,0363 6182 608D 7182 A73D
705509,Amsterdam Sweet Unit Museumplein,3648704,Michael,,Zuid,52.35315,4.87256,Entire home/apt,115,3,297,2022-11-27,2.50,2,62,36,0363 EBCE FBA1 BD42 BA22
1120077,Beautiful apartment in Amsterdam!,6114964,Eveline,,Bos en Lommer,52.37784,4.86178,Entire home/apt,287,2,18,2022-09-10,0.22,1,75,6,0363 E320 5F83 7F6C 8B43
1132247,XL luxurious houseboat on hot spot,6211092,Joost,,Westerpark,52.39054,4.88886,Entire home/apt,500,3,28,2022-09-19,0.25,2,310,2,0363 BB66 CE09 99A3 3C75
708528,Independent Studio in 'De Pijp',3644216,Jeremie,,De Pijp - Rivierenbuurt,52.35537,4.89477,Private room,130,3,212,2022-11-28,2.53,1,2,26,0363 98FB 79D3 2FEE 28D8
974240,Private Garden room,4073717,Astrid,,Zuid,52.35049,4.84686,Private room,81,2,79,2022-10-09,1.43,1,0,43,0363 8515 2BFF 0068 0947
713577,Master Bedroom on Canal of Amsterdam City Center,2212219,Patrick & Guus,,Oud-Oost,52.35673,4.90778,Private room,96,1,399,2022-11-22,3.23,1,52,148,0363 98F3 BCE7 CC51 4772
1145140,Charming one bedroom apartment in de Pijp | 2P,6101182,Richard,,Zuid,52.3537,4.88632,Entire home/apt,102,2,25,2020-01-12,0.34,1,0,0,0363 CA01 0CB4 B5A9 C22A
1145866,Stylish Trendy Room Near Centre Whirlpool Parking,6127483,Daniella,,Bos en Lommer,52.37802,4.84513,Private room,70,1,305,2022-11-20,2.65,3,68,29,0363 A6C0 16C0 2606 7E49
1149380,B&B Calypso Amsterdam,6300541,D.,,Bijlmer-Centrum,52.31774,4.94647,Private room,61,1,494,2022-12-02,4.48,1,254,86,0363 C7EC ACA6 9FE7 6EE5
716107,Loft style home nearby city centre,3689867,Marijke,,De Baarsjes - Oud-West,52.36462,4.86824,Entire home/apt,120,2,155,2022-10-23,1.28,1,0,4,0363 0014 1E57 F097 81A5
978852,Lovely Room in nice apartment,3879155,Sjoukje,,De Baarsjes - Oud-West,52.37225,4.86262,Private room,31,28,261,2022-05-29,2.23,1,0,5,0363 70A7 0AB4 5705 B920
719623,Canal house right in the Jordaan (center),3713242,Barbara,,Centrum-West,52.38284,4.89007,Entire home/apt,156,2,90,2022-09-19,0.74,3,65,5,0363 5BEE FB55 D645 1695
1149694,Cosy city apartment,6302268,Susan,,Bos en Lommer,52.38231,4.84866,Entire home/apt,75,3,76,2020-03-09,0.65,1,0,0,0363 BBCB 3714 4561 17BA
982907,"Clean, spacious, 2 bathroom LOFT",3971476,Sander,,Oostelijk Havengebied - Indische Buurt,52.37,4.95127,Entire home/apt,145,5,11,2022-07-07,0.10,1,3,4,0363 34EB 7F6B 4DCC 5DB3
1155251,cozy spacious 90m2 Jordaan apartment 1,5796250,Remco,,Centrum-West,52.38295,4.88854,Entire home/apt,127,7,49,2022-11-11,0.44,14,110,11,Exempt
1155386,Quietness and the city life,6299692,Mirjam,,De Pijp - Rivierenbuurt,52.34227,4.91217,Entire home/apt,120,6,63,2022-08-21,0.55,1,92,4,03634817FCC961363C8C
1158662,Apartment & roof terrace near Vondelpark,5331982,Dirk,,De Baarsjes - Oud-West,52.36042,4.86161,Entire home/apt,285,3,49,2021-08-10,0.42,1,0,0,0363 22FD 8632 2FA7 E52E
721291,Sunny apt great location free bikes,3723928,Katarina,,Westerpark,52.37752,4.87086,Private room,79,2,204,2022-10-23,1.66,1,182,16,0363 0457 C25F CA42 36BC
728144,Beautiful loft in center Amsterdam,3775786,Aren,,Centrum-Oost,52.36112,4.89632,Entire home/apt,214,3,130,2022-09-13,1.06,1,7,7,0363 5EC5 F20A E363 206D
985155,Stay in Amsterdam with a view!,5247071,Linda,,Centrum-Oost,52.37042,4.91535,Entire home/apt,150,6,33,2022-03-03,0.31,1,0,1,0363 C54F 2BCC EC9F 89D7
729260,Great location modern apartment,3788198,Martin,,Centrum-West,52.38079,4.88536,Entire home/apt,200,2,109,2021-08-30,0.89,1,181,0,0363 F6EF 50E3 40EB 1CFB
729317,Suite 2 Stay - studio Beautiful Barok - canal area,3788673,Laurens En Petra,,Centrum-Oost,52.36052,4.89568,Private room,125,3,120,2022-11-05,1.74,2,61,29,0363 EC5F 15FE 498F 9173
1162769,Great new appartment in hip part of Amsterdam!,6368949,Hans En Sietske,,Oud-Oost,52.35823,4.92035,Entire home/apt,295,4,13,2022-10-20,0.12,1,138,3,0363 F465 B910 CD53 9D4A
1174506,Cosy stylish apartment in De Pijp,6428213,Roel,,De Pijp - Rivierenbuurt,52.35043,4.90079,Entire home/apt,120,4,43,2022-04-20,0.37,1,0,1,0363 FD67 5B39 9442 2005
1182421,Family home 120 m2 A’dam  - dec 7 nights minimum,3136773,Myrthe,,Oud-Noord,52.39259,4.91565,Entire home/apt,90,4,7,2022-08-19,0.43,1,1,6,0363 A2D7 0F59 72B8 6F12
730916,Bed & Breakfast in Oud West Area,3267693,Santiago & Tony,,Westerpark,52.3731,4.86859,Private room,95,3,397,2022-11-22,3.25,1,134,35,0363 AC47 89D1 F988 70CA
987355,Nice Room in Centre Amsterdam,5417945,Hamed,,Centrum-West,52.37486,4.89338,Shared room,89,2,356,2022-11-29,3.02,1,289,51,0363 E503 C481 F855 154F
733654,FAMILY HOME WITH SUNNY PRIVATE GARDEN IN CENTER,3823268,Geerke,,Centrum-Oost,52.37098,4.9227,Entire home/apt,168,5,12,2022-08-13,0.10,1,0,2,0363 14BA 84A0 A482 3B0B
740616,Private Room at our LoveNest in Amsterdam,3846003,Patricia And Carlos,,Centrum-Oost,52.36256,4.9108,Private room,99,3,77,2019-06-15,0.63,1,0,0,
1195666,Lovely family home in Central Amsterdam,6534317,Willemijne,,De Baarsjes - Oud-West,52.36501,4.87918,Entire home/apt,300,4,42,2022-08-13,0.37,1,146,5,03633A22E1C39FBC3D92
1196088,Charming Apartment -Own courtyard,6536417,Wanka,,Oud-Noord,52.38827,4.94617,Entire home/apt,136,2,394,2022-11-27,3.48,1,131,74,03637B6FE171C6D89CC8
1201952,15 min to the center of Amsterdam,6565457,Ekaterina,,Oostelijk Havengebied - Indische Buurt,52.3639,4.93817,Entire home/apt,80,2,22,2019-10-13,0.25,1,0,0,0363 CE4B BB75 46D5 0C5E
741043,Modern  stylish villa: My Amsterdam Houseboat,3877342,Nicole,,Westerpark,52.37654,4.87003,Entire home/apt,495,2,48,2022-10-22,0.40,3,211,6,0363 96BE 3082 7DDB 9575
995087,Waterfront B&B,4415881,Vera,,Westerpark,52.381615,4.877059,Private room,85,3,388,2022-11-29,3.53,1,8,35,0363 6931 E4DB 02D7 CC92
742160,Historical sailing ship in the center of Amsterdam,176944339,Dion,,Centrum-Oost,52.36866,4.92071,Entire home/apt,686,2,114,2022-11-13,0.95,2,194,1,Exempt
1223171,The Green Loft in Amsterdam,6673715,Valeria,,De Baarsjes - Oud-West,52.367088,4.863511,Private room,106,2,436,2022-11-04,3.79,1,271,51,0363 BBF3 C3D6 4F1B E002
1224695,"Clean, light and central apt",6673713,Nynke,,De Baarsjes - Oud-West,52.37006,4.85853,Entire home/apt,135,10,73,2022-08-16,0.67,1,42,5,0363 4466 609B EB08 5856
744659,Private luxury B&B near Amstel,3518386,Kristel,,Oud-Oost,52.35659,4.90827,Private room,111,1,196,2022-11-21,1.60,2,194,61,0363 C453 AB43 D5F5 6DAC
998822,The Canal House,5489703,Edward,,Centrum-Oost,52.3643,4.89533,Entire home/apt,153,2,93,2019-11-03,0.91,1,0,0,0363 E7B9 D086 EF2D DB6B
746067,Beautiful apartment in canal house,3713242,Barbara,,Centrum-West,52.38295,4.88726,Entire home/apt,136,3,82,2021-10-17,0.69,3,0,0,0363 1B4D A947 7005 0B07
1225622,Spacious house garden walk through park to centre,6449836,Tamara,,De Baarsjes - Oud-West,52.35936,4.86001,Entire home/apt,160,6,53,2022-08-01,0.46,1,2,4,0363 9A8D AD09 CB57 AC22
1005695,Beautiful apartment in centre,5530981,Freek,,Oud-Oost,52.35781,4.91027,Private room,129,3,47,2019-08-29,0.40,1,34,0,0363 7ECC D312 5F82 D39A
1231693,Houseboat with Beautiful View | 5’m VondelPark,6717134,Maurits,,Zuid,52.34549598503576,4.849022579673232,Private room,349,2,0,,,1,85,0,0363 FB83 DFCB 6329 7F7B
1232048,"Cozy & secluded, Garden, Centre, Cheap Parking",5646154,Reinhart,,Oud-Noord,52.38418,4.90779,Private room,77,2,471,2022-11-27,4.11,2,201,56,0363 0E7F 32B4 14AC 35E6
747847,nice cozy room near Vondelpark,3548522,Susanne,,De Baarsjes - Oud-West,52.36131,4.8519,Private room,60,2,40,2018-06-23,0.37,3,0,0,0363 8350 2AA2 28A1 C258
1008006,Luxury BedonBoard on Beautiful Houseboat Amsterdam,3523553,Doet,,Westerpark,52.37998,4.86959,Private room,109,3,136,2022-11-20,1.53,2,287,24,0363 B686 2FA3 2168 364E
754020,Spacious Sunny Apartment - 4p,3966326,Hf,,De Pijp - Rivierenbuurt,52.34829,4.91047,Entire home/apt,250,4,73,2022-06-04,0.60,1,16,3,0363 1DC6 7A53 D958 DFA2
754613,Canal house - Heart of Amsterdam,3970753,Take & Eline,,Centrum-Oost,52.37266,4.90456,Entire home/apt,264,4,343,2022-11-29,2.87,1,79,50,0363 DBD3 72A7 CE0C B37C
1236227,Leidse Square 5 star Luxury-apartment,6739792,Sander,,Centrum-West,52.36646,4.88235,Entire home/apt,557,1,232,2022-12-03,2.01,1,149,51,0363 CF0D F533 8862 D059
1246242,200m2 SPACIOUS 1918house with garden!,6739095,Martine,,Oud-Noord,52.39238,4.92899,Entire home/apt,299,4,42,2022-08-27,0.40,1,37,4,0363 BD93 21CF C688 7CAF
1008223,A'dam West - room with double bed,4443157,Arne,,Slotervaart,52.36369,4.83861,Private room,64,2,596,2022-11-14,5.05,1,1,62,0363 2BC1 B5A0 68C1 3161
1250364,Sunny 200 m2 apartment with garden in De Pijp,6338151,Dorien,,De Pijp - Rivierenbuurt,52.35263,4.89093,Entire home/apt,300,3,48,2022-08-15,0.42,1,10,1,03635442A3921DE62A41
1250716,Cosy apartment! Close to centre,6804135,Lucas,,De Baarsjes - Oud-West,52.36647,4.85138,Entire home/apt,180,5,27,2018-10-24,0.24,1,0,0,0363 9EF9 7B64 A80D E302
755431,A special spot near the Jordaan ideal for two,3975477,Anna And Robert,,De Baarsjes - Oud-West,52.37066,4.87405,Private room,138,2,215,2022-11-23,1.91,1,196,46,0363 FB2E 260E BE6C 44C2
758475,"Central apartment 50m2, Old West Jordaan.",1387938,Mathi,,De Baarsjes - Oud-West,52.36827,4.87107,Entire home/apt,100,6,39,2020-07-11,0.32,1,0,0,0363 D3E7 CE96 D44D 9D64
1260229,Houseboat in the Center of Amsterdam,6863370,Lilian,,Centrum-West,52.383,4.89161,Entire home/apt,170,3,76,2022-07-02,0.70,1,0,3,0363 8E6A C359 1B43 3063
759060,Spacious delightful Canalhouse,4000086,Ingo & Marlies,,Centrum-West,52.36754,4.88733,Entire home/apt,325,3,106,2021-08-20,0.88,1,0,0,0363 D4FC 15B7 5915 A042
1018639,Canal app. 80m² Museum+shop area,4473576,Hans,,Centrum-Oost,52.36181,4.88783,Private room,136,3,41,2019-11-24,0.35,2,0,0,0363 1928 78CA 1A97 A407
759299,beautiful spacious appartment near Vondelpark,3548522,Susanne,,De Baarsjes - Oud-West,52.36115,4.85209,Entire home/apt,225,2,10,2022-06-27,0.10,3,1,1,0363 8350 2AA2 28A1 C258
1018703,Cosy studio on HOUSEBOAT with roof terrace!,125667,Michèle,,De Pijp - Rivierenbuurt,52.35099,4.886627,Private room,157,3,285,2022-10-15,2.71,2,76,32,Exempt
759402,Spacious design apt. | Centre A'dam,4002861,Fleur,,Centrum-West,52.36652,4.87854,Entire home/apt,180,6,42,2020-03-07,0.39,1,0,0,0363 5234 2DDB 5E49 35EC
1262157,Comfy Spacy House at Vondelpark & Rijksmuseum,6873206,Marlous & Michiel,,Zuid,52.35749,4.87699,Entire home/apt,499,2,30,2019-12-30,0.27,1,152,0,0363 266F 98A6 D4F1 488F
1267645,Unique Amsterdam citycenter houseboat with ZOOview,6900127,Tjalling,,Centrum-Oost,52.36689,4.91809,Entire home/apt,250,2,38,2020-02-25,0.33,1,0,0,0363 BEF2 CBE9 CD32 7B90
1271700,Spacious family house close to the Vondelpark,2826060,Barbara,,De Baarsjes - Oud-West,52.36062,4.86901,Entire home/apt,299,3,32,2022-08-18,0.28,1,0,4,0363 C6E3 33CC F7C0 AE2D
1272352,BEAUTIFUL Roof Terrace apartment!!!,6925102,Marcel,,Bos en Lommer,52.37537,4.86019,Private room,138,3,357,2022-12-01,3.15,1,241,41,0363 FC3D A0CA 424E 47B6
761411,Amsterdam sweethome - Clean Quiet Safe,4013546,Xsjong,,Noord-Oost,52.40164,4.95106,Private room,59,3,278,2022-09-03,2.27,2,237,22,0363 D4AD DCF3 E72A 56A2
768274,Amazing Canal Loft,3678216,J & R,,Westerpark,52.38855,4.88521,Entire home/apt,214,2,72,2022-07-26,0.64,1,4,8,0363 7A50 18E7 51D1 B7F9
768737,"Room, brandnew luxurious houseboat",3877342,Nicole,,Westerpark,52.37824,4.86826,Private room,109,2,313,2022-11-21,2.70,3,97,46,036396BE30827DDB9575
1020477,central canal apartment,5617295,Marc,,Centrum-West,52.37811,4.89196,Entire home/apt,250,4,35,2022-08-10,0.30,1,0,6,0363 943E 8C13 49EE FF82
1279735,Sunny loft Amsterdam centre,2714856,Dicky,,De Pijp - Rivierenbuurt,52.35787,4.89561,Entire home/apt,280,4,33,2019-06-29,0.29,1,31,0,0363 D83A 128F 3E99 4CCF
1291054,The Room Downstairs - Free parking,4615590,Marta,,Noord-West,52.42397,4.88864,Hotel room,94,2,323,2022-09-29,2.82,3,299,6,03631B8D28E412E2AC80
1021538,spacious urban home with garden,5622526,Jef & Mette,,Slotervaart,52.35166,4.83893,Entire home/apt,289,6,8,2022-07-31,0.10,1,43,2,0363 7825 110F 3238 A4AB
771217,Lovely Amsterdam Houseboat,4068486,Danielle,,Zuid,52.34091,4.84802,Entire home/apt,290,3,10,2019-01-02,0.12,1,6,0,0363 D807 AD6C 499A F871
771343,City Centre En-Suite Shower Room. Roof Terrace.,2313061,Marcel,,Centrum-West,52.37641,4.88303,Private room,118,1,615,2022-11-29,6.37,2,245,94,0363 8C61 E9B9 5582 913E
1025482,"Houseboat,Centre,Garden, Breakfast, Cheap parking",5646154,Reinhart,,Oud-Noord,52.38355,4.90951,Private room,105,2,675,2022-11-27,5.73,2,184,77,0363 0E7F 32B4 14AC 35E6
771758,Nice and Cozy Room Offered in Amsterdam,195859,Gianni,,Slotervaart,52.34985,4.83578,Private room,54,2,227,2022-11-21,1.94,2,287,38,0363 BCBA 6311 3268 DC8C
1299652,Great central apartment + garden in Pijp WITH CAT,3573065,Paul,,De Pijp - Rivierenbuurt,52.35531,4.89116,Entire home/apt,270,3,66,2022-11-21,0.58,1,23,6,0363 2A0F 7784 F2F9 6CF1
1308382,Mallees Houseboat Apartment,7113252,Melle,,De Baarsjes - Oud-West,52.36518,4.86652,Entire home/apt,155,2,7,2022-10-20,0.07,1,77,4,0363 0E49 98FB 4AE9 9738
1311373,Huge 2 floor apartment with garden!,7126883,Richard,,De Baarsjes - Oud-West,52.37108,4.87389,Entire home/apt,280,4,33,2022-07-21,0.29,1,0,1,0363 60B9 AC4F 8F7C F6A8
775655,the Boathouse bed&bike A'dam centre,4091515,Karin,,Centrum-Oost,52.37026,4.89931,Private room,146,3,427,2022-11-30,3.49,2,318,13,0363 E246 20B0 E608 BF76
1037485,Two layer apartment (118m2) with roof terrace,5711109,Joosje,,De Baarsjes - Oud-West,52.36926,4.86997,Entire home/apt,295,4,16,2019-04-01,0.14,1,0,0,0363 A768 8A09 A440 B921
776288,Amsterdam Studio Garden Museumplein,3648704,Michael,,Zuid,52.35548,4.87278,Entire home/apt,120,3,281,2022-11-27,2.36,2,54,38,0363 EBCE FBA1 BD42 BA22
778820,"Spacious, bright and comfortable",4106698,Co,,De Baarsjes - Oud-West,52.35982,4.85635,Entire home/apt,110,3,2,2018-04-06,0.04,1,0,0,0363 FB65 8DE6 CA89 1A9B
1315392,Cozy first floor one bedroom Jordaan apartment,5796250,Remco,,Centrum-West,52.38123,4.88619,Entire home/apt,150,7,81,2022-11-21,0.72,14,141,22,Exempt
1316990,W 120 m2 double floor 2 bedr/2bathr Jordaan apt E,5796250,Remco,,Centrum-West,52.38145,4.8849,Entire home/apt,225,7,125,2022-11-22,1.10,14,58,17,Exempt
1038120,Big trendy family loft in city center Amsterdam,5714947,Jasper,,Westerpark,52.38865,4.88392,Entire home/apt,921,2,47,2022-06-07,0.42,1,354,2,0363 0EDA E3A3 86EC 338D
780674,Beautiful apartment in city centre,4117326,Bas,,Centrum-Oost,52.36855,4.90766,Entire home/apt,149,2,34,2022-09-24,0.31,1,0,3,0363 145B 25EE AB16 EB91
1320353,W Spacious split-level 100m2 Jordaan apartment C,5796250,Remco,,Centrum-West,52.3815,4.88538,Entire home/apt,143,7,58,2022-11-21,0.52,14,187,10,Exempt
1041309,Museum square - light apartment - rooftop terrace,5732915,Martine,,Zuid,52.3543,4.88103,Entire home/apt,143,4,55,2022-07-21,0.47,1,8,4,0363 A514 A48A 5C15 66EE
1320438,W 100 m2 split level loft Jordaan apartment D,5796250,Remco,,Centrum-West,52.3814,4.88553,Entire home/apt,155,7,41,2022-11-19,0.36,14,232,5,Exempt
782254,Beautiful apt in city center for FAMILIES ONLY,4125951,Daniela,,Centrum-West,52.37142,4.89036,Entire home/apt,399,2,57,2022-06-28,0.47,1,0,5,0363 8627 FC55 F473 7A25
1321735,Two bedroom Jordaan Apartment B,5796250,Remco,,Centrum-West,52.38295,4.88765,Entire home/apt,160,7,82,2022-10-15,0.72,14,163,13,Exempt
1044448,"Center, 2 storey cornerhouse, 4 BR, Canalview!",5750100,Saskia,,Centrum-Oost,52.36377,4.91788,Entire home/apt,650,3,37,2022-07-18,0.32,1,272,2,0363 4145 B8AC 548A 25C5
1323521,Gorgeous apt w/balcony by Jordaan,5720215,Julian,,Westerpark,52.37639,4.87637,Entire home/apt,175,3,12,2019-08-15,0.12,1,0,0,0363 20E8 2D8C CB55 CBC1
1331157,Spacious light house on the water!,7218607,Job En Suzanne,,IJburg - Zeeburgereiland,52.34861,5.00784,Entire home/apt,300,3,18,2022-08-05,0.20,1,131,2,0363 7DD4 0915 9EDC 306E
1338064,Experience Excellent Hospitality!,2968287,Christopher,,Oostelijk Havengebied - Indische Buurt,52.35938,4.93618,Private room,64,5,40,2016-10-10,0.45,1,0,0,0363 B993 87F7 2AA0 D406
1338633,Green Space and Calm for women travelling alone,7259166,Mirjam,,Oud-Noord,52.39319,4.9435,Private room,64,5,109,2022-11-14,0.97,1,1,12,0363 BF7E BF90 5F1E 8B46
785432,Amsterdam Houseboat 'Centre',2586026,Nathalie,,Centrum-Oost,52.36856,4.89896,Entire home/apt,250,2,907,2022-11-27,7.47,1,77,83,0363 9012 937A BE0A DCB1
794322,Romantic Houseboat in the center,4184910,Lydia,,Centrum-Oost,52.368637074100214,4.899095646157325,Private room,165,1,343,2022-10-21,2.88,1,264,27,0363 7FCD 7E75 8341 EB0E
800723,mediterranean ambiance appartment,4215174,Hinde,,De Baarsjes - Oud-West,52.36884,4.86127,Entire home/apt,150,4,18,2020-02-18,0.15,1,2,0,0363 6CD0 61EE A298 8E86
801544,Charlie + Coco's Apartment,1657181,Charlie,,De Pijp - Rivierenbuurt,52.35205,4.90267,Entire home/apt,160,3,97,2022-10-17,0.83,1,0,11,0363 B7E4 8394 0A13 58F5
1350096,"Casa Vrolik,  Amsterdam, Oosterparkbuurt  BnB 2pp.",4905127,Toetsie,,Oud-Oost,52.35719,4.92193,Private room,123,2,154,2022-11-26,1.35,3,305,31,0363 A7D7 D999 34B1 1496
1044452,Charming Private Studio Westerpark,5750107,Jacob & Patricia,,Westerpark,52.38912,4.87907,Entire home/apt,150,2,290,2022-07-05,2.51,1,146,4,0363 D186 C01B 1BB7 922F
1350246,"Casa Vrolik, Amsterdam, Oosterparkbuurt Bnb 1pp",4905127,Toetsie,,Oud-Oost,52.35719,4.92193,Private room,82,2,197,2022-11-26,1.77,3,286,26,0363 A7D7 D999 34B1 1496
802052,Sleeping in a unique ship in the center of A'dam!,4221960,Peter,,Centrum-Oost,52.36476,4.90925,Private room,125,1,1060,2022-12-03,8.69,1,133,159,0363 787E FE88 DA65 E7FC
1354077,Houseboat in centre of Amsterdam,6701188,Nikita,,Centrum-Oost,52.37141,4.90353,Entire home/apt,135,3,56,2021-07-17,0.50,1,5,0,0363 EBEB 4D15 C472 05D5
1047746,Big family house with garden!,2976877,Donate,,Oud-Oost,52.36227,4.92893,Entire home/apt,200,4,24,2022-10-19,0.21,1,63,2,03634D34BECEABA0DC8B
1355777,Big Family Canal home + kitchen Amsterdam,7358924,Saskia,,De Baarsjes - Oud-West,52.36495,4.87367,Entire home/apt,399,2,92,2022-06-18,0.82,1,0,8,0363 99DB 3A23 813A 3752
1358042,"Woonboot in Amsterdam, Free parking",7371529,Ton,,Noord-Oost,52.3809,4.96522,Private room,85,2,515,2022-11-28,4.55,1,278,49,03631452992C92E8DB02
1364013,Ruim authentiek gezinsappartement,7403304,Natascha,,De Baarsjes - Oud-West,52.36055,4.8532,Entire home/apt,120,4,24,2022-08-09,0.22,1,149,1,0363FAB932A3D824EE31
805330,Sunny & Bright 3 bed apt with Roof terrace,4239235,Felice,,De Pijp - Rivierenbuurt,52.34725,4.89341,Entire home/apt,249,4,17,2022-09-13,0.14,1,4,3,0363 9611 7834 EC7F E5BB
1534620,Special appartement Amsterdamcenter,6839428,Mas,,Centrum-West,52.37862,4.89181,Entire home/apt,250,3,36,2018-01-27,0.32,1,157,0,0363 97FC 28F5 E0B9 CA9B
1558627,Modern Family House in OudZuid,8296118,Arno,,Zuid,52.3481,4.85904,Entire home/apt,285,2,26,2019-07-27,0.23,1,0,0,0363 4704 C30A 72B8 6948
1364379,Modern houseboat,7405524,Jaap,,Zuid,52.34008,4.85133,Entire home/apt,195,7,7,2022-08-09,0.07,1,126,2,0363 7D5B 6915 E592 B452
1055703,FINE STAY NEAR MUSEUMS & PARC ! 4 adults or family,2712718,Sabrine,,De Baarsjes - Oud-West,52.36051,4.86451,Entire home/apt,291,7,119,2022-11-09,1.02,1,226,20,0363 352D 8415 DFBD CBF8
1366058,Central spacious light apt.+parking,7220997,Anna&Marnix,,Oud-Noord,52.38295,4.9152,Entire home/apt,159,5,62,2022-08-15,0.55,1,0,4,03630E862DF2E1D5B831
1375601,Modern & Light Houseboat near Vondelpark,7453922,Fauve,,De Baarsjes - Oud-West,52.36104,4.85778,Private room,218,3,8,2022-10-16,1.00,1,10,8,0363 1E0B 01BF 5F89 ED82
